backers_count,blurb,category,pledged,usd_pledged,usd_goal,currency,name,SuccessfulBool
41,"A new musical for children. Desert Islands, Evil Artists, A tribe of kids, Paintings, Songs, Dance......... and a talking dog.",Musical,2555.0,3973.2092155,3887.6802500000003,GBP,The Island Of Lost Children,1
29,"The 7th & 8th grade burgeoning actors, singers, and designers hope to produce Beauty and the Beast this school year!",Musical,1001.0,1001.0,1000.0,USD,Beauty and the Beast,1
105,"The story of Naughty Nickers of The Bloolips and his loves and life as a Person With AIDS since 1981. ""Funny, poignant, full of joy!""",Musical,5492.0,8485.2473686,7725.09775,GBP,ECCE HOMO - a hom-com in song!,1
26,"A new story told entirely through original folk music, set in an opium den in the 1890s and inspired by classic myths and fairy tales.",Musical,8220.0,8220.0,8200.0,USD,The Cave: A Folk Opera,1
15,Christian Theatre company in the North West who's mission is to re tell The Bible stories in a contemporary way for young people!,Musical,520.0,787.3300448,757.04812,GBP,The B Tales,1
45,"Archangel Community Theatre is a family friendly, pre-professional and educational theatre in West Austin.",Musical,5300.0,5300.0,5000.0,USD,Archangel Community Theatre: How to Succeed In Business!,1
55,Ambition is a musical exploration of three forgotten killer women from American history.,Musical,4275.0,4275.0,4200.0,USD,AMBITION: the female American serial killer musical,1
20,"Students work to put together a show from start to finish. We will license, produce, direct, and act in Stephen Schwartz's Godspell.",Musical,1337.0,1337.0,750.0,USD,Student Created Godspell,1
4,"Brunch: The Musical. 
Student ran production and a unique and great opportunity for students to work, further education and grow.",Musical,300.0,300.0,300.0,USD,Brunch:The Musical,1
18,"A brand new song cycle musical that explores the theme of identity, and asks the enduring question - can people ever really change?",Musical,400.0,605.376348,605.376348,GBP,A New Song Cycle Musical,1
7,"Gentlemen Prefer Blondes is a delightfully quirky classic musical, brought to you by Royal Holloway's Musical Theatre Society.",Musical,802.0,1235.0203713,76.9962825,GBP,MTS Presents: Gentlemen Prefer Blondes,1
26,"Gloria - The Musical is a family friendly, romantic comedy.  Using the history of the theater as the backdrop.",Musical,1180.0,1180.0,1000.0,USD,Gloria - The Musical,1
64,The hit Holiday Musical...FINALLY coming to CD!,Musical,5340.0,5340.0,4500.0,USD,"""The Man Who Saved Christmas"" Original Studio Cast Album",1
149,"Help bring ""Peace On Your Wings"", an original musical tween drama inspired by the life of Sadako Sasaki to the stage!",Musical,20230.0,20230.0,12500.0,USD,Peace On Your Wings,1
42,"A Live stage production based on a chapter of the life of ""Elvis"" & his impact on the music world, Aimed towards the REAL Elvis fans!",Musical,10763.0,10763.0,10000.0,USD,Production Elvis Show,1
41,A Tony and Drama Desk award-winning musical kicking off this February 2016 at The University of Toronto's Mississauga campus.,Musical,1287.0,968.50878696,910.5638168,CAD,The 25th Annual Putnam County Spelling Bee,1
44,"A steampunk sung-through musical - singing, dancing, and dead people. Get The Dolls of New Albion to the Edinburgh Fringe for 2014!",Musical,1703.0,2847.95944433,1672.3191100000001,GBP,The Dolls of New Albion goes to the Edinburgh Fringe!,1
68,Help bring Dr. Frank-n-Furter and the gang to downtown Pittsburgh in this exciting production of the Rocky Horror Show,Musical,5620.0,5620.0,5000.0,USD,The Rocky Horror Show,1
47,"A sneering tribute to early variety television specials of the 1950s and 60s, presented as a ""live broadcast"" holiday extravaganza!",Musical,2591.0,2591.0,2500.0,USD,Uncle Giff's Christmas Special,1
12,Ya got trouble! Right here in River City! Help mount Trinity Player's production of The Music Man.,Musical,1500.0,1135.041135,1135.041135,CAD,Ya Got Trouble! Music Man Edmonton,1
18,Help us produce a hit two-man musical about a musical about Johannes Gutenberg to the University of Michigan! Music! Comedy! Fun!,Musical,1270.0,1270.0,1075.0,USD,Gutenberg! The Musical! at the University of Michigan!,1
25,FIERCE is a student-run organization that provides performance opportunities and increases awareness of the arts in our community.,Musical,1235.0,1235.0,1000.0,USD,FIERCE: Musical Theatre Workshop,1
19,"Our new musical is ready for the Edinburgh Fringe Festival but our bank accounts are not. We're asking you, our audience, to help us!",Musical,650.0,969.499544,745.76888,GBP,"Help ""Scarlett Lane"" get to Edinburgh Fringe!",1
140,"York will produce Bock & Harnick's ROTHSCHILD & SONS, an intimate re-imagining of the 9-time Tony nominated musical The Rothschilds.",Musical,26175.0,26175.0,25000.0,USD,ROTHSCHILD & SONS,1
26,An original new musical about a young folk band at the start of the First World War. Premiering at the Edinburgh Festival Fringe 2015.,Musical,1650.0,2560.704201,2560.704201,GBP,"Help get ""Poppies"" to Edinburgh!",1
61,Be a part of the magic of Poison Apple by helping Peter Pan's voice reach our audience with our first ever microphone system!,Musical,3955.0,3955.0,3600.0,USD,Poison Apple Productions Presents: Peter Pan Jr!,1
103,We are raising funds to purchase sound equipment for our upcoming summer show and future shows with our growing theater company.,Musical,7770.0,7770.0,6500.0,USD,Amp Up Bunce Backyard Theater & Let Our Voices Be Heard!,1
23,"This fall, Stumptown becomes Humptown, as A Touch Too Much brings ""Showgirls the Musical"" to Portland's Hollywood Theatre!",Musical,2488.0,2488.0,2000.0,USD,Showgirls the Musical: PDX,1
117,"Three shows of music, dance and fantastic fun need your help to keep artists and technicians employed and to award a $1000 scholarship.",Musical,20146.5,20146.5,20000.0,USD,"Help Make Sure The ""Summer Club"" Swings All Summer Long",1
35,From Page To Stage is a 4 week season dedicated to the performance of new musicals in different stages of development here in London.,Musical,2500.0,3829.387025,3829.387025,GBP,FROM PAGE TO STAGE season of new musicals 2015!,1
176,"A musical-comedy-parody based on the Mario Brothers characters, set in modern-day Brooklyn!",Musical,12007.0,12007.0,10000.0,USD,Jump Man - A  Mario Musical,1
15,"Youth Theatre is a magical experience for everyone! Help us bring ""The Pale Pink Dragon"" to life at the Barn Swallow Theatre.",Musical,313.0,313.0,300.0,USD,"Barn Swallow Theatre's Youth Show ""The Pale Pink Dragon""",1
46,"Highlands Middle School in LaGrange, IL is going to perform ""The Lion King, Jr."" this April for our community!  Help us look the parts!",Musical,3895.0,3895.0,3500.0,USD,The Lion Sleeps Tonight!,1
166,"Help us raise $15,000 to purchase a new sound system for Woodminster Summer Musicals.",Musical,19000.0,19000.0,15000.0,USD,A New Sound System for Woodminster Summer Musicals,1
131,Help us produce FABLE at the New York Musical Theatre Festival (NYMF) this July!,Musical,15100.0,15100.0,10000.0,USD,Fable: A New Musical,1
18,Musical theatre that packs a punch! Support Liverpool's student production of 'RENT' @ LIPA 2016! Produced & Performed by Students.,Musical,605.5,910.2826635,902.0142000000001,GBP,RENT The Musical - Liverpool,1
79,We perform original music and sketch comedy for children and families centered around themes of community and self-expression.,Musical,5651.0,5651.0,5500.0,USD,Support Animal Farm's New Production,1
18,Grease is the word for our 3rd Annual Prieto Academy Musical!  Take our 7th and 8th grade students back to the 1950s for a rockin' show,Musical,1010.0,1010.0,1000.0,USD,Grease,1
18,"An evening of theater songs by composer Eli Bolin at NYC's 54 Below, performed by top Broadway talent with a four-piece band.",Musical,1360.0,1360.0,1200.0,USD,Bolin Schmolin: The Songs Of Eli Bolin,1
3,I'm creating a cabaret in which all donations go directly to Broadway Cares/Equity Fights AIDS.,Musical,129.0,129.0,100.0,USD,Fools Rush In: A Cabaret Benefiting BC/EFA Kickstarter,1
6,"We as a Performing Arts College are to perform 'Les Miserables'. We need backing in order to afford the set, costume and other aspects.",Musical,500.0,741.38657,741.38657,GBP,Les Miserables - Backing fund,1
10,"Spreading the love of theatre, one step at a time. I would like to produce a reading of one of my favorite musicals",Musical,300.0,300.0,300.0,USD,Kaylee's Senior Project,1
147,"Theatre is home and there's no place like home!  So, click your heels three times, and come home to the magic we create for you!",Musical,25800.0,25800.0,25000.0,USD,There's No Place Like Home!,1
199,Help the Gold Dust Orphans bring their new musical 'SNOW WHITE AND THE SEVEN BOTTOMS' to New York City this fall!,Musical,46100.69,46100.69,45000.0,USD,"Bring ""Snow White and the Seven Bottoms"" to NYC!",1
50,"A musical, by Louis Lagalante and Patty Hamilton, that explores loss and the different ways we can choose to move on from it.",Musical,3750.0,3750.0,3000.0,USD,Mirror Image - An Original Musical,1
21,"They're Creepy, They're Kooky, And They're coming to Tuscaloosa this October! Help Us Bring the World of The Addams Family To Life!",Musical,2355.0,2355.0,1800.0,USD,The Addams Family Comes To Tuscaloosa,1
24,This is a touring production for schools in the Treasure Valley!,Musical,1000.0,1000.0,1000.0,USD,"Music Theatre of Idaho Presents ""A Year with Frog and Toad",1
32,"Help fund ROCKT's first production!  We want to bring musical theater to kids who have limited access to it, and offer it free to kids.",Musical,8165.55,8165.55,8000.0,USD,Right On Cue Kids Theater (ROCKT) First Show,1
62,Forbear! is a new theatre company aiming to produce exciting and innovative theatre using performers from a variety of disciplines.,Musical,10092.0,15052.5990739,14915.3776,GBP,Forbear! Theatre,1
9,And More Shenanigans Theatre is a brand new Edmonton based theatre company dedicated to creating and developing quirky original works,Musical,795.0,726.984093,685.8340499999999,CAD,And More Shenanigans Theatre Company,1
38,"When a rich girl fakes destitution so she can audition for a homeless talent show, she bridges our wealth gap with a tragic love.",Musical,3258.0,2673.92625282,2544.251499,AUD,Magpie- A Melbourne Written Dramatic Musical,1
54,"An intimate musical about friendship and time, growing up, and coming of age. Music and words that will stay with you for years to come",Musical,2569.0,2569.0,2500.0,USD,Three Postcards: Pre-Production Costs,1
37,"Powerful community theatre production of Jason Robert Brown's ""Songs for a New World"" in London, Ontario.",Musical,2700.0,2480.735241,2296.977075,CAD,Songs for a New World,1
39,"Fresco brings a full scale operatic production to your neighborhood - SNOW WHITE, set to the world's greatest music!",Musical,3531.0,3531.0,3500.0,USD,Fresco presents SNOW WHITE - GARAGE OPERA!,1
34,"We need your help to complete our musical! Help us add two more original songs to our winter show, Babes in Toyland.",Musical,1280.0,1280.0,1000.0,USD,Put Music in our Musical: Rosetown Playhouse,1
55,UCAS is a new British musical premiering at the Edinburgh Fringe Festival 2014.,Musical,2000.0,3359.56594,2519.674455,GBP,UCAS,1
32,"Keep It Spinning! Is an after-school, six week workshop, during which students create an musical based on on an overarching theme.",Musical,4055.0,4055.0,4000.0,USD,Keep It Spinning.,1
25,Skyline Board Trustees have offered matching grants to help fund next season's production of Dreamgirls! Your donation will be doubled!,Musical,8230.0,8230.0,8000.0,USD,Dreamgirls - Skyline got a Matching Grant!,1
33,"We are asking for people to donate to our theater club, the ITAVA Players, a public high school club from Brooklyn, NY.",Musical,2681.0,2681.0,2500.0,USD,"ITAVA Players ""Little Shop of Horrors""",1
99,"It's Wagner's Ring Cycle conditioned with comedy and shrunk to one evening.  We'll tell the story of the Ring, with emerging singers.",Musical,5090.0,7701.9569649,7565.77305,GBP,THE RINSE CYCLE - shrinking Wagner's Ring,1
166,Stick it to Stalin with this raucous musical comedy from award-winning BMI writers. Help us do a reading & make a CD with a GYPSY BAND!,Musical,15546.0,15546.0,15000.0,USD,The Glorious Death of Comrade What's-His-Name,1
32,"Firelech compiled a new program consisting of the greatest musical hits, Jewish Operettas, Vaudevilles, Musicals and Movies.",Musical,10002.0,10002.0,9999.0,USD,The World Is a Theater (Di Velt Is a Teater),1
236,"A musical Steampunk tale of mad science, glorious villainy, and goggles, told with wit, drama, satire and devilishly clever rock songs.",Musical,8616.45,8616.45,3000.0,USD,Absinthe Heroes: The Darkly Humorous Steampunk Rock Opera,1
39,"Due to funding issues, legal fees and unforeseen hurdles, Daniel Logan (creator of cult hit ""Distorted Diznee""), is looking for HELP!",Musical,10676.0,10676.0,10000.0,USD,TWO Untitled Daniel Logan THEATER Projects and Company!,1
38,An author's protagonist magically comes alive and causes mayhem! Our new musical comedy is headed for the Edinburgh Fringe.,Musical,2530.0,4280.9160757,4060.948056,GBP,"The Next Big Thing, Edinburgh 2014",1
39,"A timeless, atmospheric and intoxicating new British chamber musical, The House of Mirrors and Hearts is a contemporary British story.",Musical,2555.0,3988.22420955,3902.372025,GBP,THE HOUSE OF MIRRORS AND HEARTS - a new British musical,1
42,"CEHS is producing ""Annie"" but we need your help! Please donate to help offset the costs of this show including 3-12 grade students.",Musical,3525.0,3525.0,3300.0,USD,"""Annie"" - Help CEHS Make This Happen!",1
45,"""Pants, The Musical"" romps through a lesbian life from age 3 to 83, through her loves and losses, believing herself to be limitless.",Musical,4100.0,4100.0,4000.0,USD,"""Pants, The Musical""",1
